Reef ID,Reef Name,Longitude Degrees,Longitude Minutes,Longitude Seconds,Longitude Cardinal Direction,Latitude Degrees,Latitude Minutes,Latitude Seconds,Latitude Cardinal Direction,Ocean,Country,State/Province/Island,City/Town,Year,Date,Depth,Organism Code,S1,S2,S3,S4,Errors?,What errors?
123.59.2.7E.10.12.37.8N,Gilutongan MPA,123,59,2.7,E,10,12,37.8,N,Pacific,Philippines,Cebu,Cordova,2008,10-Jul-08,6,Bleaching (% of colony),0,0,0,0,FALSE,
123.59.2.7E.10.12.37.8N,Gilutongan MPA,123,59,2.7,E,10,12,37.8,N,Pacific,Philippines,Cebu,Cordova,2008,10-Jul-08,12,Bleaching (% of colony),0,0,0,0,FALSE,
123.59.2.7E.10.12.37.8N,Gilutongan MPA,123,59,2.7,E,10,12,37.8,N,Pacific,Philippines,Cebu,Cordova,2008,10-Jul-08,6,Bleaching (% of population),2,2,2,2,FALSE,
123.59.2.7E.10.12.37.8N,Gilutongan MPA,123,59,2.7,E,10,12,37.8,N,Pacific,Philippines,Cebu,Cordova,2008,10-Jul-08,12,Bleaching (% of population),0,0,0,0,FALSE,
123.59.22E.10.16.11.1N,Coral Reef Resort (Barangay Agus),123,59,22,E,10,16,11.1,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,8-Feb-03,3,Bleaching (% of colony),0,0,0,0,FALSE,
123.59.22E.10.16.11.1N,Coral Reef Resort (Barangay Agus),123,59,22,E,10,16,11.1,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,8-Feb-03,11.5,Bleaching (% of colony),0,0,0,0,FALSE,
123.59.22E.10.16.11.1N,Coral Reef Resort (Barangay Agus),123,59,22,E,10,16,11.1,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,8-Feb-03,3,Bleaching (% of population),0,0,0,0,FALSE,
123.59.22E.10.16.11.1N,Coral Reef Resort (Barangay Agus),123,59,22,E,10,16,11.1,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,8-Feb-03,11.5,Bleaching (% of population),0,0,0,0,FALSE,
123.59.41.1E.11.47.58.4N,Agoho Site 2,123,59,41.1,E,11,47,58.4,N,Pacific,Philippines,Masbate,Esperanza,2006,7-Jun-06,5,Bleaching (% of colony),0,0,0,0,FALSE,
123.59.41.1E.11.47.58.4N,Agoho Site 2,123,59,41.1,E,11,47,58.4,N,Pacific,Philippines,Masbate,Esperanza,2006,7-Jun-06,5,Bleaching (% of population),0,0,0,0,FALSE,
123.59.5.9E.10.12.39.7N,Gilutongan Marine Sanctuary,123,59,5.9,E,10,12,39.7,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,19-Feb-03,5,Bleaching (% of colony),0,0,0,0,FALSE,
123.59.5.9E.10.12.39.7N,Gilutongan Marine Sanctuary,123,59,5.9,E,10,12,39.7,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,19-Feb-03,9.5,Bleaching (% of colony),0,0,0,0,FALSE,
123.59.5.9E.10.12.39.7N,Gilutongan Marine Sanctuary,123,59,5.9,E,10,12,39.7,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,19-Feb-03,5,Bleaching (% of population),0,0,0,0,FALSE,
123.59.5.9E.10.12.39.7N,Gilutongan Marine Sanctuary,123,59,5.9,E,10,12,39.7,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,19-Feb-03,9.5,Bleaching (% of population),0,0,0,0,FALSE,
123.59.5.9E.10.12.39.7N,Gilutongan Marine Sanctuary,123,59,5.9,E,10,12,39.7,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2004,5-Aug-04,3,Bleaching (% of colony),0,0,0,0,FALSE,
123.59.5.9E.10.12.39.7N,Gilutongan Marine Sanctuary,123,59,5.9,E,10,12,39.7,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2004,5-Aug-04,6,Bleaching (% of colony),0,0,0,0,FALSE,
123.59.5.9E.10.12.39.7N,Gilutongan Marine Sanctuary,123,59,5.9,E,10,12,39.7,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2004,5-Aug-04,3,Bleaching (% of population),0,0,0,0,FALSE,
123.59.5.9E.10.12.39.7N,Gilutongan Marine Sanctuary,123,59,5.9,E,10,12,39.7,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2004,5-Aug-04,6,Bleaching (% of population),0,0,0,0,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2003,17-Nov-03,6,Bleaching (% of colony),0,0,0,0,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2003,17-Nov-03,10,Bleaching (% of colony),0,0,0,0,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2003,17-Nov-03,6,Bleaching (% of population),0,0,0,0,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2003,17-Nov-03,10,Bleaching (% of population),0,0,0,0,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2004,5-Aug-04,3,Bleaching (% of colony),0,0,0,0,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2004,5-Aug-04,6,Bleaching (% of colony),10,10,10,10,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2004,5-Aug-04,3,Bleaching (% of population),0,0,0,0,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2004,5-Aug-04,6,Bleaching (% of population),5,5,5,5,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2005,16-Jul-05,3.5,Bleaching (% of colony),0,0,0,0,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2005,16-Jul-05,10,Bleaching (% of colony),0,0,0,0,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2005,16-Jul-05,3.5,Bleaching (% of population),0,0,0,0,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2005,16-Jul-05,10,Bleaching (% of population),0,0,0,0,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2006,17-Jul-06,6,Bleaching (% of colony),1,1,1,1,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2006,17-Jul-06,8.5,Bleaching (% of colony),5,4,2,7,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2006,17-Jul-06,6,Bleaching (% of population),1,1,1,1,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2006,17-Jul-06,8.5,Bleaching (% of population),3,5,4,6,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2007,30-Jun-07,6,Bleaching (% of colony),0,0,0,0,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2007,30-Jun-07,11,Bleaching (% of colony),2,2,2,2,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2007,30-Jun-07,6,Bleaching (% of population),1,1,1,1,FALSE,
123.59.52E.10.16.56.2N,Kontiki,123,59,52,E,10,16,56.2,N,Pacific,Philippines,Cebu,Lapu-lapu City,2007,30-Jun-07,11,Bleaching (% of population),2,2,2,2,FALSE,
123.59.555E.5.45.250S,Kulati Wreck,123,59,33.3,E,5,45,15,S,Pacific,Indonesia,SE Sulawesi,Tomia/Wakatobi,2005,31-Aug-05,3,Bleaching (% of colony),0,1,0,1,FALSE,
123.59.555E.5.45.250S,Kulati Wreck,123,59,33.3,E,5,45,15,S,Pacific,Indonesia,SE Sulawesi,Tomia/Wakatobi,2005,31-Aug-05,10,Bleaching (% of colony),1,1,1,1,FALSE,
123.59.555E.5.45.250S,Kulati Wreck,123,59,33.3,E,5,45,15,S,Pacific,Indonesia,SE Sulawesi,Tomia/Wakatobi,2005,31-Aug-05,3,Bleaching (% of population),0,1,1,0,FALSE,
123.59.555E.5.45.250S,Kulati Wreck,123,59,33.3,E,5,45,15,S,Pacific,Indonesia,SE Sulawesi,Tomia/Wakatobi,2005,31-Aug-05,10,Bleaching (% of population),0,0,0,0,FALSE,
123.7.31.2E.11.12.46N,Hilantagaan Diyot,123,7,31.2,E,11,12,46,N,Pacific,Philippines,Cebu,Sta. Fe,2008,2-Apr-08,6,Bleaching (% of colony),40,30,30,25,FALSE,
123.7.31.2E.11.12.46N,Hilantagaan Diyot,123,7,31.2,E,11,12,46,N,Pacific,Philippines,Cebu,Sta. Fe,2008,2-Apr-08,9,Bleaching (% of colony),10,10,10,10,FALSE,
123.7.31.2E.11.12.46N,Hilantagaan Diyot,123,7,31.2,E,11,12,46,N,Pacific,Philippines,Cebu,Sta. Fe,2008,2-Apr-08,6,Bleaching (% of population),30,25,25,25,FALSE,
123.7.31.2E.11.12.46N,Hilantagaan Diyot,123,7,31.2,E,11,12,46,N,Pacific,Philippines,Cebu,Sta. Fe,2008,2-Apr-08,9,Bleaching (% of population),5,5,5,5,FALSE,
123.7.47.1E.10.3.13.8N,Shangri La Resort,123,15,11.2,E,10,3,10.5,N,Pacific,Philippines,Cebu,Lapu-Lapu,2006,26-May-06,12.8,Bleaching (% of colony),0,0,0,0,FALSE,
123.7.47.1E.10.3.13.8N,Shangri La Resort,123,15,11.2,E,10,3,10.5,N,Pacific,Philippines,Cebu,Lapu-Lapu,2006,26-May-06,12.8,Bleaching (% of population),0,0,0,0,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2003,20-Nov-03,6,Bleaching (% of colony),3,0,0,0,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2003,20-Nov-03,10,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2003,20-Nov-03,6,Bleaching (% of population),0,0,0,0,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2003,20-Nov-03,10,Bleaching (% of population),0,0,0,0,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2004,3-Aug-04,5,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2004,3-Aug-04,10,Bleaching (% of colony),50,50,70,70,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2004,3-Aug-04,5,Bleaching (% of population),0,0,0,0,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2004,3-Aug-04,10,Bleaching (% of population),2,2,2,2,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2006,17-Jul-06,4.5,Bleaching (% of colony),1,1,1,1,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2006,17-Jul-06,8,Bleaching (% of colony),4,6,4,3,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2006,17-Jul-06,4.5,Bleaching (% of population),1,1,1,1,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2006,17-Jul-06,8,Bleaching (% of population),2,7,4,5,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2007,30-Jun-07,6,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2007,30-Jun-07,9,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2007,30-Jun-07,6,Bleaching (% of population),0,0,0,0,FALSE,
124.0.167E.10.17.127N,Buyong,124,0,10,E,10,17,7.6,N,Pacific,Philippines,Cebu,Lapu-lapu City,2007,30-Jun-07,9,Bleaching (% of population),0,0,0,0,FALSE,
124.0.16E.10.17.5.5N,Maribago Bluewater USC Site,124,0,16,E,10,17,5.5,N,Pacific,Philippines,Cebu,Lapu Lapu,2004,3-Aug-04,5,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.16E.10.17.5.5N,Maribago Bluewater USC Site,124,0,16,E,10,17,5.5,N,Pacific,Philippines,Cebu,Lapu Lapu,2004,3-Aug-04,10,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.16E.10.17.5.5N,Maribago Bluewater USC Site,124,0,16,E,10,17,5.5,N,Pacific,Philippines,Cebu,Lapu Lapu,2004,3-Aug-04,5,Bleaching (% of population),0,0,0,0,FALSE,
124.0.16E.10.17.5.5N,Maribago Bluewater USC Site,124,0,16,E,10,17,5.5,N,Pacific,Philippines,Cebu,Lapu Lapu,2004,3-Aug-04,10,Bleaching (% of population),0,0,0,0,FALSE,
124.0.20.2E.11.47.14.3N,Agoho Site 1- Villa Esperanza,124,0,20.2,E,11,47,14.3,N,Pacific,Philippines,Masbate,Esperanza,2006,7-Jun-06,4.6,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.20.2E.11.47.14.3N,Agoho Site 1- Villa Esperanza,124,0,20.2,E,11,47,14.3,N,Pacific,Philippines,Masbate,Esperanza,2006,7-Jun-06,4.6,Bleaching (% of population),0,0,0,0,FALSE,
124.0.26.6E.10.17.9.1N,Blue Water,124,0,26.6,E,10,17,9.1,N,Pacific,Philippines,Cebu,"Maribago, Lapu-Lapu City",2003,20-Nov-03,6,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.26.6E.10.17.9.1N,Blue Water,124,0,26.6,E,10,17,9.1,N,Pacific,Philippines,Cebu,"Maribago, Lapu-Lapu City",2003,20-Nov-03,10,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.26.6E.10.17.9.1N,Blue Water,124,0,26.6,E,10,17,9.1,N,Pacific,Philippines,Cebu,"Maribago, Lapu-Lapu City",2003,20-Nov-03,6,Bleaching (% of population),0,0,0,0,FALSE,
124.0.26.6E.10.17.9.1N,Blue Water,124,0,26.6,E,10,17,9.1,N,Pacific,Philippines,Cebu,"Maribago, Lapu-Lapu City",2003,20-Nov-03,10,Bleaching (% of population),0,0,0,0,FALSE,
124.0.30.5E.10.17.23.6N,Tambuli,124,0,30.5,E,10,17,23.6,N,Pacific,Philippines,Cebu,Lapu Lapu,2004,5-Aug-04,3,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.30.5E.10.17.23.6N,Tambuli,124,0,30.5,E,10,17,23.6,N,Pacific,Philippines,Cebu,Lapu Lapu,2004,5-Aug-04,7,Bleaching (% of colony),20,20,20,20,FALSE,
124.0.30.5E.10.17.23.6N,Tambuli,124,0,30.5,E,10,17,23.6,N,Pacific,Philippines,Cebu,Lapu Lapu,2004,5-Aug-04,3,Bleaching (% of population),0,0,0,0,FALSE,
124.0.30.5E.10.17.23.6N,Tambuli,124,0,30.5,E,10,17,23.6,N,Pacific,Philippines,Cebu,Lapu Lapu,2004,5-Aug-04,7,Bleaching (% of population),2,2,2,2,FALSE,
124.0.30.5E.10.17.23.6N,Tambuli,124,0,30.5,E,10,17,23.6,N,Pacific,Philippines,Cebu,Lapu Lapu,2005,14-Jul-05,5.9,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.30.5E.10.17.23.6N,Tambuli,124,0,30.5,E,10,17,23.6,N,Pacific,Philippines,Cebu,Lapu Lapu,2005,14-Jul-05,10,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.30.5E.10.17.23.6N,Tambuli,124,0,30.5,E,10,17,23.6,N,Pacific,Philippines,Cebu,Lapu Lapu,2005,14-Jul-05,5.9,Bleaching (% of population),0,0,0,0,FALSE,
124.0.30.5E.10.17.23.6N,Tambuli,124,0,30.5,E,10,17,23.6,N,Pacific,Philippines,Cebu,Lapu Lapu,2005,14-Jul-05,10,Bleaching (% of population),0,0,0,0,FALSE,
124.0.30.5E.10.17.23.6N,Tambuli,124,0,30.5,E,10,17,23.6,N,Pacific,Philippines,Cebu,Lapu Lapu,2006,17-Jul-06,6,Bleaching (% of colony),1,1,1,1,FALSE,
124.0.30.5E.10.17.23.6N,Tambuli,124,0,30.5,E,10,17,23.6,N,Pacific,Philippines,Cebu,Lapu Lapu,2006,17-Jul-06,9.3,Bleaching (% of colony),9,6,8,5,FALSE,
124.0.30.5E.10.17.23.6N,Tambuli,124,0,30.5,E,10,17,23.6,N,Pacific,Philippines,Cebu,Lapu Lapu,2006,17-Jul-06,6,Bleaching (% of population),1,1,1,1,FALSE,
124.0.30.5E.10.17.23.6N,Tambuli,124,0,30.5,E,10,17,23.6,N,Pacific,Philippines,Cebu,Lapu Lapu,2006,17-Jul-06,9.3,Bleaching (% of population),0,7,2,8,FALSE,
124.0.38.8E.10.25.17N,Tambuli,124,0,38.8,E,10,25,17,N,Pacific,Philippines,Cebu,Mactan Island/Lapu Lapu City,2007,30-Jun-07,4,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.38.8E.10.25.17N,Tambuli,124,0,38.8,E,10,25,17,N,Pacific,Philippines,Cebu,Mactan Island/Lapu Lapu City,2007,30-Jun-07,11,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.38.8E.10.25.17N,Tambuli,124,0,38.8,E,10,25,17,N,Pacific,Philippines,Cebu,Mactan Island/Lapu Lapu City,2007,30-Jun-07,4,Bleaching (% of population),1,1,1,1,FALSE,
124.0.38.8E.10.25.17N,Tambuli,124,0,38.8,E,10,25,17,N,Pacific,Philippines,Cebu,Mactan Island/Lapu Lapu City,2007,30-Jun-07,11,Bleaching (% of population),0,0,0,0,FALSE,
124.0.46.2E.11.46.24.6N,Masbaranon Site 2,124,0,46.2,E,11,46,24.6,N,Pacific,Philippines,"Esperanza, Masbate",Masbate,2006,7-Jun-06,3,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.46.2E.11.46.24.6N,Masbaranon Site 2,124,0,46.2,E,11,46,24.6,N,Pacific,Philippines,"Esperanza, Masbate",Masbate,2006,7-Jun-06,3,Bleaching (% of population),0,0,0,0,FALSE,
124.0.47.7E.11.46.24.6N,Masbaranon Site 1,124,0,47.7,E,11,46,24.6,N,Pacific,Philippines,"Esperanza, Masbate",Masbate,2006,7-Jun-06,3,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.47.7E.11.46.24.6N,Masbaranon Site 1,124,0,47.7,E,11,46,24.6,N,Pacific,Philippines,"Esperanza, Masbate",Masbate,2006,7-Jun-06,3,Bleaching (% of population),0,0,0,0,FALSE,
124.0.57.2E.10.17.59N,Vistamar,124,0,57.2,E,10,17,59,N,Pacific,Philippines,Cebu,"Maribago, Lapu-Lapu City",2006,17-Aug-06,4,Bleaching (% of colony),1,1,1,1,FALSE,
124.0.57.2E.10.17.59N,Vistamar,124,0,57.2,E,10,17,59,N,Pacific,Philippines,Cebu,"Maribago, Lapu-Lapu City",2006,17-Aug-06,7,Bleaching (% of colony),3,1,0,0,FALSE,
124.0.57.2E.10.17.59N,Vistamar,124,0,57.2,E,10,17,59,N,Pacific,Philippines,Cebu,"Maribago, Lapu-Lapu City",2006,17-Aug-06,4,Bleaching (% of population),1,1,1,1,FALSE,
124.0.57.2E.10.17.59N,Vistamar,124,0,57.2,E,10,17,59,N,Pacific,Philippines,Cebu,"Maribago, Lapu-Lapu City",2006,17-Aug-06,7,Bleaching (% of population),3,1,0,0,FALSE,
124.0.57.2E.10.17.59N,Vistamar,124,0,57.2,E,10,17,59,N,Pacific,Philippines,Cebu,"Maribago, Lapu-Lapu City",2007,30-Jul-07,4,Bleaching (% of colony),0,2,0,5,FALSE,
124.0.57.2E.10.17.59N,Vistamar,124,0,57.2,E,10,17,59,N,Pacific,Philippines,Cebu,"Maribago, Lapu-Lapu City",2007,30-Jul-07,10,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.57.2E.10.17.59N,Vistamar,124,0,57.2,E,10,17,59,N,Pacific,Philippines,Cebu,"Maribago, Lapu-Lapu City",2007,30-Jul-07,4,Bleaching (% of population),0,4,0,1,FALSE,
124.0.57.2E.10.17.59N,Vistamar,124,0,57.2,E,10,17,59,N,Pacific,Philippines,Cebu,"Maribago, Lapu-Lapu City",2007,30-Jul-07,10,Bleaching (% of population),1,1,1,1,FALSE,
124.0.59E.11.46.1.6N,Santiago Site 2,124,0,59,E,11,46,1.6,N,Pacific,Philippines,"Esperanza, Masbate",Masbate,2006,7-Jun-06,3,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.59E.11.46.1.6N,Santiago Site 2,124,0,59,E,11,46,1.6,N,Pacific,Philippines,"Esperanza, Masbate",Masbate,2006,7-Jun-06,3,Bleaching (% of population),0,0,0,0,FALSE,
124.0.67E.10.17.397N,Tambuli,124,0,40.2,E,10,17,23.8,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,17-Nov-03,6,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.67E.10.17.397N,Tambuli,124,0,40.2,E,10,17,23.8,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,17-Nov-03,12,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.67E.10.17.397N,Tambuli,124,0,40.2,E,10,17,23.8,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,17-Nov-03,6,Bleaching (% of population),0,0,0,0,FALSE,
124.0.67E.10.17.397N,Tambuli,124,0,40.2,E,10,17,23.8,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,17-Nov-03,12,Bleaching (% of population),0,0,0,0,FALSE,
124.0.9E.10.11.22.9N,Nalusuan MPA Transect 1,124,0,9,E,10,11,22.9,N,Pacific,Philippines,Cebu,Cordova,2008,10-Jul-08,4,Bleaching (% of colony),0,0,0,0,FALSE,
124.0.9E.10.11.22.9N,Nalusuan MPA Transect 1,124,0,9,E,10,11,22.9,N,Pacific,Philippines,Cebu,Cordova,2008,10-Jul-08,12,Bleaching (% of colony),1,0,0,0,FALSE,
124.0.9E.10.11.22.9N,Nalusuan MPA Transect 1,124,0,9,E,10,11,22.9,N,Pacific,Philippines,Cebu,Cordova,2008,10-Jul-08,4,Bleaching (% of population),0,0,0,0,FALSE,
124.0.9E.10.11.22.9N,Nalusuan MPA Transect 1,124,0,9,E,10,11,22.9,N,Pacific,Philippines,Cebu,Cordova,2008,10-Jul-08,12,Bleaching (% of population),0,0,0,0,FALSE,
124.00.09E.10.11.22.9N,Nalusuan MPA Transect 2,124,0,9,E,10,11,22.9,N,Pacific,Philippines,Cebu,Cordova,2008,10-Jul-08,4,Bleaching (% of colony),0,0,0,0,FALSE,
124.00.09E.10.11.22.9N,Nalusuan MPA Transect 2,124,0,9,E,10,11,22.9,N,Pacific,Philippines,Cebu,Cordova,2008,10-Jul-08,12,Bleaching (% of colony),1,1,1,1,FALSE,
124.00.09E.10.11.22.9N,Nalusuan MPA Transect 2,124,0,9,E,10,11,22.9,N,Pacific,Philippines,Cebu,Cordova,2008,10-Jul-08,4,Bleaching (% of population),0,0,0,0,FALSE,
124.00.09E.10.11.22.9N,Nalusuan MPA Transect 2,124,0,9,E,10,11,22.9,N,Pacific,Philippines,Cebu,Cordova,2008,10-Jul-08,12,Bleaching (% of population),1,1,1,1,FALSE,
124.00.52.9E.10.17.49.8N,Vistamar Area,124,0,52.9,E,10,17,49.8,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,12-Nov-03,6,Bleaching (% of colony),1,0,0,1,FALSE,
124.00.52.9E.10.17.49.8N,Vistamar Area,124,0,52.9,E,10,17,49.8,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,12-Nov-03,12,Bleaching (% of colony),0,0,0,0,FALSE,
124.00.52.9E.10.17.49.8N,Vistamar Area,124,0,52.9,E,10,17,49.8,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,12-Nov-03,6,Bleaching (% of population),1,0,0,1,FALSE,
124.00.52.9E.10.17.49.8N,Vistamar Area,124,0,52.9,E,10,17,49.8,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,12-Nov-03,12,Bleaching (% of population),0,0,0,0,FALSE,
124.01.19.6E.10.18.30.5N,Amores Beach Resort,124,1,19.6,E,10,18,30.5,N,Pacific,Philippines,Cebu,"Lapu-Lapu City, near Shangri-La Resort",2003,12-Nov-03,6,Bleaching (% of colony),0,0,0,0,FALSE,
124.01.19.6E.10.18.30.5N,Amores Beach Resort,124,1,19.6,E,10,18,30.5,N,Pacific,Philippines,Cebu,"Lapu-Lapu City, near Shangri-La Resort",2003,12-Nov-03,12,Bleaching (% of colony),0,0,0,0,FALSE,
124.01.19.6E.10.18.30.5N,Amores Beach Resort,124,1,19.6,E,10,18,30.5,N,Pacific,Philippines,Cebu,"Lapu-Lapu City, near Shangri-La Resort",2003,12-Nov-03,6,Bleaching (% of population),0,0,0,0,FALSE,
124.01.19.6E.10.18.30.5N,Amores Beach Resort,124,1,19.6,E,10,18,30.5,N,Pacific,Philippines,Cebu,"Lapu-Lapu City, near Shangri-La Resort",2003,12-Nov-03,12,Bleaching (% of population),0,0,0,0,FALSE,
124.01.266E.10.18.417N,Shangri-La,124,1,16,E,10,18,25,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,19-Nov-03,4.5,Bleaching (% of colony),2,0,0,0,FALSE,
124.01.266E.10.18.417N,Shangri-La,124,1,16,E,10,18,25,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,19-Nov-03,6,Bleaching (% of colony),3,0,0,0,FALSE,
124.01.266E.10.18.417N,Shangri-La,124,1,16,E,10,18,25,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,19-Nov-03,10,Bleaching (% of colony),0,0,0,0,FALSE,
124.01.266E.10.18.417N,Shangri-La,124,1,16,E,10,18,25,N,Pacific,Philippines,Cebu,Lapu-Lapu City,2003,19-Nov-03,4.5,Bleaching (% of population),5,0,0,0,FALSE,
